Class,HtmlExists,DomainCount,DotCount,AccountExists,PaypalExists,LoginExists,BankExists
0,0,0,63,0,0,0,0
1,0,0,4645,1,0,0,1
1,0,6,2310,1,0,0,1
0,0,0,101,0,0,0,0
0,0,0,3,0,0,0,0
1,0,4,1714,1,0,0,1
0,0,0,2,0,0,0,0
0,0,0,3,0,0,0,0
1,0,15,2753,1,0,0,1
0,0,12,17134,0,0,0,0
1,0,7,3256,1,0,0,1
0,0,1,93,0,0,0,0
0,0,0,10,0,0,0,0
0,0,0,14,0,0,0,0
0,0,0,34,0,0,0,0
1,0,0,630,1,0,0,1
1,0,1,1562,1,0,0,1
1,0,6,4049,0,1,0,0
0,0,2,94,0,0,0,0
0,0,0,43,0,0,0,0
1,1,10,3278,1,0,0,1
1,1,4,472,0,0,0,0
1,0,2,2568,1,0,0,0
0,0,1,1191,0,0,0,0
0,0,0,117,0,0,0,0
0,0,0,2,0,0,0,0
0,0,0,104,0,0,0,0
0,0,0,49,0,0,0,0
1,0,1,2255,1,0,0,1
0,0,0,25,0,0,0,0
0,0,0,3,0,0,0,0
0,0,1,114,0,0,0,0
1,0,2,3808,1,0,0,1
1,0,3,2243,0,0,0,0
0,0,0,57,0,0,0,0
1,0,0,6334,1,0,0,1
0,0,0,80,0,0,0,0
0,0,0,3,0,0,0,0
1,0,3,2316,1,0,0,1
1,0,3,2733,1,0,0,1
1,0,0,710,0,0,0,0
1,0,2,859,1,0,0,1
0,0,1,83,0,0,0,0
1,0,0,7388,1,0,0,0
1,0,1,673,0,0,0,0
1,0,0,3285,1,0,0,1
1,0,6,2810,1,0,0,1
0,0,0,36,0,0,0,0
0,0,0,17,0,0,0,0
0,0,3,851,0,0,0,0
0,0,1,192,0,0,0,0
1,0,2,1875,1,0,0,1
1,0,8,3698,1,0,0,1
1,0,3,1171,0,0,0,0
1,0,0,387,0,0,0,0
1,0,2,1751,0,0,0,0
0,0,0,58,0,0,0,0
1,0,0,255,0,0,0,0
1,0,2,1775,1,0,0,1
1,0,12,3056,1,0,0,1
1,0,3,1011,1,0,0,1
1,0,6,1870,1,0,0,1
0,0,0,3,0,0,0,0
0,0,1,143,0,0,0,0
0,0,0,54,0,0,0,0
0,0,0,53,0,0,0,0
1,0,0,2825,1,0,0,1
0,0,6,2370,0,0,0,0
0,0,0,29,0,0,0,0
0,0,0,17,0,0,0,0
1,0,2,1132,1,0,0,1
0,0,0,102,0,0,0,0
1,0,0,3648,0,0,0,0
1,0,0,1064,0,0,0,0
0,0,0,132,0,0,0,0
1,0,6,663,0,0,0,0
0,0,5,376,0,0,0,0
1,0,6,2894,1,0,0,0
1,0,0,60,0,0,0,0
1,0,0,2245,1,0,0,0
1,0,3,1362,1,0,0,0
1,0,3,2316,1,0,0,1
1,0,3,761,0,0,0,0
1,0,0,1402,0,0,0,0
0,0,0,124,0,0,0,0
1,0,5,2127,1,0,0,0
1,0,0,3132,1,0,0,1
1,0,1,292,0,0,0,0
0,0,0,16,0,0,0,0
0,0,0,18,0,0,0,0
1,1,6,2650,1,0,0,1
0,0,0,61,0,0,0,0
1,0,2,149,0,0,0,0
0,0,0,17,0,0,0,0
1,0,7,1803,0,0,0,0
0,0,1,218,0,0,0,0
0,0,0,255,0,0,0,0
0,0,0,33,0,0,0,0
1,1,9,2161,1,0,0,0
0,0,20,6914,1,0,0,0
0,0,1,75,0,0,0,0
0,0,1,111,0,0,0,0
1,1,12,2705,1,0,0,1
0,0,0,42,0,0,0,0
1,0,1,2303,1,0,0,0
0,0,0,3,0,0,0,0
1,0,0,3145,1,0,0,1
1,0,2,413,0,0,0,0
0,0,0,45,0,0,0,0
1,0,3,1239,1,0,0,1
0,0,0,16,0,0,0,0
0,0,0,17,0,0,0,0
1,0,14,3749,1,0,0,1
1,0,3,1210,0,0,0,0
0,0,0,8,0,0,0,0
1,0,10,4429,1,0,0,0
1,0,1,296,0,0,0,0
0,0,0,12,0,0,0,0
1,0,4,598,0,0,0,1
1,0,0,4267,1,0,0,0
1,1,9,2895,1,0,0,1
0,0,0,3,0,0,0,0
0,0,0,36,0,0,0,0
0,0,0,63,0,0,0,0
0,0,0,163,0,0,0,0
0,0,15,3898,0,0,0,0
0,0,2,138,0,0,0,0
0,0,0,76,0,0,0,0
0,0,0,64,0,0,0,0
0,0,0,221,0,0,0,0
0,0,1,58,0,0,0,0
1,1,10,2231,1,0,0,1
1,0,0,2710,1,0,0,1
0,0,0,98,0,0,0,0
0,0,1,1012,0,0,0,0
0,0,0,105,0,0,0,0
0,0,1,299,0,0,0,0
0,0,0,155,0,0,0,0
0,0,0,102,0,0,0,0
0,0,0,27,0,0,0,0
1,0,8,3606,1,0,0,1
0,0,1,63,0,0,0,0
0,0,0,38,0,0,0,0
0,0,0,227,0,0,0,0
0,0,0,8,0,0,0,0
0,0,1,174,0,0,0,0
1,0,0,155,0,0,0,0
1,0,2,73,0,0,0,0
1,0,3,2750,0,0,0,0
0,0,0,67,0,0,0,0
1,0,0,2507,1,0,0,1
0,0,0,2,0,0,0,0
1,0,7,2231,0,0,0,1
1,0,1,674,0,0,0,1
0,0,0,110,0,0,0,0
0,0,1,170,0,0,0,0
0,0,5,1178,0,0,0,1
1,0,0,509,0,0,0,1
0,0,0,271,0,0,0,0
0,0,0,73,0,0,0,0
1,0,6,1655,1,0,0,0
0,0,0,109,0,0,0,0
0,0,0,285,0,0,0,0
0,0,0,3,0,0,0,0
0,0,0,136,0,0,0,0
0,0,0,214,0,0,0,0
0,0,1,1374,0,0,0,0
1,0,1,689,0,0,0,1
1,0,11,2995,0,0,0,0
0,0,0,10,0,0,0,0
0,0,1,123,0,0,0,0
0,0,0,82,0,0,0,0
0,0,6,4096,0,0,0,0
0,0,0,296,0,0,0,0
1,0,0,2210,1,0,0,1
0,0,0,232,0,0,0,0
0,0,0,62,0,0,0,0
0,0,0,2,0,0,0,0
1,0,0,3160,1,0,0,1
0,0,0,4,0,0,0,0
0,0,0,3,0,0,0,0
0,0,0,240,0,0,0,0
0,0,1,223,0,0,0,0
1,0,0,3345,1,0,0,1
0,0,0,196,0,0,0,0
1,1,10,3688,1,0,0,1
1,0,7,1807,0,0,0,0
1,0,6,2726,1,0,0,1
0,0,0,2,0,0,0,0
0,0,3,227,0,0,0,0
0,0,2,153,0,0,0,0
0,0,0,108,0,0,0,0
0,0,0,117,0,0,0,0
1,0,7,3120,1,0,0,1
0,0,0,147,0,0,0,0
0,0,0,129,0,0,0,0
1,0,6,2697,1,0,0,1
1,0,0,4515,0,0,0,0
1,0,2,131,0,0,0,0
0,0,0,23,0,0,0,0
1,0,0,3831,0,0,0,0
0,0,2,116,0,0,0,0
1,1,0,48,0,0,0,0
1,0,4,983,0,0,0,1
0,0,0,86,0,0,0,0
1,0,0,3211,1,0,0,1
1,1,10,4868,1,0,0,1
1,0,0,1559,0,0,0,0
1,0,0,2725,1,0,0,1
0,0,0,283,0,0,0,0
1,0,6,1669,1,0,0,1
0,0,1,778,0,0,0,0
1,0,1,154,0,0,0,0
0,0,0,5,0,0,0,0
1,0,4,2259,0,0,0,0
0,0,0,48,0,0,0,0
1,0,3,2714,1,0,0,1
1,0,2,2476,1,0,0,0
0,0,0,55,0,0,0,0
0,0,0,184,0,0,0,0
0,0,0,79,0,0,0,0
0,0,10,2135,0,0,0,0
0,0,1,214,0,0,0,0
0,0,0,3,0,0,0,0
1,0,0,7,0,0,0,0
0,1,29,17568,1,0,0,1
1,0,1,1495,1,0,0,1
0,0,0,34,0,0,0,0
0,0,0,265,0,0,0,0
1,0,3,3347,1,0,0,1
0,0,0,255,0,0,0,0
0,0,0,30,0,0,0,0
1,0,6,2339,1,0,0,1
1,0,15,2730,0,0,0,0
0,0,0,18,0,0,0,0
0,0,1,176,0,0,0,0
1,0,7,3371,1,0,0,1
1,0,2,3350,1,0,0,1
0,0,0,3,0,0,0,0
0,0,0,158,0,0,0,0
1,0,4,309,0,0,0,0
0,0,1,94,0,0,0,0
0,0,0,53,0,0,0,0
0,0,0,115,0,0,0,0
1,0,4,1302,1,0,0,1
0,0,6,5947,0,0,0,0
1,0,0,3059,0,0,0,0
0,0,0,48,0,0,0,0
1,0,2,577,1,0,0,1
0,0,1,331,0,0,0,0
1,0,7,1824,1,0,0,1
1,0,9,3215,1,0,0,1
1,0,1,1133,0,0,0,0
0,0,1,138,0,0,0,0
1,0,2,837,1,0,0,0
1,0,3,2403,1,0,0,1
0,0,0,20,0,0,0,0
1,1,0,3730,1,1,0,0
0,0,0,100,0,0,0,0
0,0,0,89,0,0,0,0
1,0,1,1676,1,0,0,0
0,0,12,6248,0,0,0,1
0,0,0,3,0,0,0,0
1,0,7,2280,1,0,0,0
1,0,3,1876,1,0,0,1
0,0,0,22,0,0,0,0
1,0,58,1285,0,0,0,0
0,0,0,22,0,0,0,0
1,0,13,3489,1,0,0,1
1,0,1,1097,0,0,0,0
0,0,1,260,0,0,0,0
1,0,0,3751,1,0,1,0
0,0,1,149,0,0,0,0
0,0,0,19,0,0,0,0
0,0,0,85,0,0,0,0
0,0,1,277,0,0,0,0
1,0,0,141,0,0,0,0
0,0,2,534,0,0,0,0
1,1,0,4048,0,1,0,0
0,0,0,4,0,0,0,0
1,0,6,2254,0,0,0,0
1,0,8,1202,1,0,0,0
1,0,1,3047,1,0,0,1
1,0,1,2072,1,0,0,1
1,0,0,3313,1,0,0,0
0,0,0,27,0,0,0,0
0,0,1,82,0,0,0,0
1,0,8,1365,0,0,0,0
1,0,5,1444,0,0,0,0
1,0,0,2587,1,0,0,1
0,0,0,24,0,0,0,0
0,0,0,8,0,0,0,0
1,0,4,412,0,0,0,1
0,0,3,1851,0,0,0,0
1,0,1,1398,0,0,0,1
0,0,0,37,0,0,0,0
0,0,2,102,0,0,0,0
1,0,0,2400,1,0,0,1
0,0,13,5349,0,0,0,0
0,0,3,213,0,0,0,0
1,0,5,2105,1,0,0,1
1,0,8,1591,1,0,0,1
0,0,0,67,0,0,0,0
1,0,0,728,1,0,0,1
0,0,1,225,0,0,0,0
0,0,0,5,0,0,0,0
1,0,4,1229,0,0,0,0
1,0,7,2990,0,0,0,0
0,0,0,1637,0,0,0,0
0,0,2,289,0,0,0,0
1,0,5,1800,0,0,0,0
0,0,0,3,0,0,0,0
0,0,0,7,0,0,0,0
1,0,6,1062,0,0,0,0
1,0,3,227,0,0,0,1
1,0,2,1402,0,0,0,0
0,0,1,187,0,0,0,0
0,0,0,51,0,0,0,0
1,0,1,3300,1,0,0,1
1,0,0,545,0,0,0,1
1,0,0,2523,1,0,0,1
1,0,0,1793,1,0,0,1
1,0,7,3223,1,0,0,0
0,0,1,129,0,0,0,0
0,0,0,754,0,0,0,0
0,0,0,71,0,0,0,0
0,0,0,32,0,0,0,0
0,0,2,210,0,0,0,0
1,0,10,3082,1,0,0,1
1,0,4,1178,1,0,0,1
0,0,0,79,0,0,0,0
0,0,0,81,0,0,0,0
1,0,7,4246,1,0,0,1
1,0,0,5975,0,0,0,0
0,0,0,18,0,0,0,0
0,0,0,420,0,0,0,0
0,0,0,2,0,0,0,0
1,0,0,2097,0,0,0,0
1,0,1,476,0,0,0,1
1,0,7,1747,0,0,1,0
1,0,0,2359,1,0,0,1
1,0,0,2853,1,0,0,1
0,0,0,54,0,0,0,0
0,0,0,25,0,0,0,0
1,0,4,3312,1,0,0,0
1,0,0,2237,1,0,0,1
0,0,0,17,0,0,0,0
0,0,0,117,0,0,0,0
1,0,5,1173,0,0,0,0
0,0,0,6,0,0,0,0
0,0,1,218,0,0,0,0
1,1,0,48,0,0,0,0
0,0,0,180,0,0,0,0
0,0,0,3,0,0,0,0
0,0,0,22,0,0,0,0
1,1,7,4442,1,0,0,1
0,0,0,1105,0,0,0,0
0,0,0,17,0,0,0,0
0,0,2,124,0,0,0,0
1,0,10,2783,1,0,0,1
0,0,0,32,0,0,0,0
1,0,7,3177,0,0,0,0
0,0,0,2,0,0,0,0
1,0,0,551,0,0,0,0
0,0,2,201,0,0,0,0
0,0,0,11,0,0,0,0
1,0,0,1886,1,0,0,0
1,0,0,7594,0,0,0,0
0,0,0,1032,0,0,0,0
1,0,9,2637,0,0,0,1
1,0,11,4431,1,0,0,1
1,1,5,3883,1,0,0,1
0,0,0,46,0,0,0,0
1,0,0,698,1,0,0,1
1,1,6,265,0,0,0,0
1,0,2,1895,1,0,0,1
0,0,0,153,0,0,0,0
0,0,0,75,0,0,0,0
1,0,0,2373,1,0,0,1
1,0,0,2017,0,0,0,0
1,0,6,2139,1,0,0,1
1,1,4,3035,1,0,0,1
1,0,0,1119,0,0,0,0
0,0,0,58,0,0,0,0
0,0,0,4,0,0,0,0
1,0,0,2498,1,0,0,1
0,0,2,681,0,0,0,0
0,0,1,370,0,0,0,0
0,0,0,3,0,0,0,0
1,0,7,3962,1,0,0,1
1,1,16,3234,1,0,0,1
0,0,0,57,0,0,0,0
1,0,2,1362,1,0,0,1
0,0,1,194,0,0,0,0
1,0,11,2264,1,0,0,1
0,0,1,107,0,0,0,0
1,0,0,3451,1,0,0,0
1,0,1,279,0,0,0,0
1,0,6,1266,1,0,0,1
0,0,0,15,0,0,0,0
1,0,3,1572,0,0,0,1
1,0,1,476,0,0,0,0
0,0,0,191,0,0,0,0
1,0,6,1653,1,0,0,1
0,0,0,160,0,0,0,0
0,0,0,40,0,0,0,0
0,0,1,325,0,0,0,0
0,0,0,28,0,0,0,0
1,0,5,4505,0,0,0,1
0,0,2,112,0,0,0,0
0,0,0,3,0,0,0,0
0,0,0,189,0,0,0,0
1,0,8,2727,1,0,0,1
1,1,3,3718,1,0,0,1
0,0,0,109,0,0,0,0
1,0,3,1396,0,0,0,1
0,0,0,28,0,0,0,0
0,0,0,67,0,0,0,0
1,0,8,2605,1,0,0,1
1,0,6,3416,0,0,0,0
0,0,0,59,0,0,0,0
1,0,1,194,0,0,0,0
0,0,0,3,0,0,0,0
1,0,0,255,0,0,0,0
0,0,1,153,0,0,0,0
1,0,0,30441,0,0,0,0
0,0,0,6,0,0,0,0
0,0,0,30,0,0,0,0
0,0,0,3,0,0,0,0
1,0,4,1249,0,0,0,0
0,0,0,18,0,0,0,0
0,0,0,3,0,0,0,0
0,0,0,92,0,0,0,0
0,0,0,22,0,0,0,0
1,0,3,360,0,0,0,1
1,0,1,938,1,0,0,1
1,0,8,2802,1,0,0,1
1,0,0,4232,1,0,0,1
0,0,0,100,1,0,0,0
1,0,10,3232,1,0,0,1
0,0,0,12,0,0,0,0
0,0,3,1169,0,0,0,0
1,0,5,711,1,0,0,1
0,0,1,56,0,0,0,0
1,0,2,2180,0,0,0,0
1,0,3,180,0,0,0,0
0,0,1,445,0,0,0,0
0,0,2,554,0,0,0,0
0,0,0,15,0,0,0,0
0,0,1,200,0,0,0,0
0,0,1,238,0,0,0,0
0,0,0,2,0,0,0,0
0,0,0,89,0,0,0,0
0,0,6,2283,0,0,0,0
0,0,0,113,0,0,0,0
1,0,2,387,0,0,0,0
0,0,3,1262,0,0,0,0
0,0,1,200,0,0,0,0
0,0,0,3,0,0,0,0
1,0,7,1021,1,0,0,0
1,0,0,4447,0,0,0,1
0,0,0,190,0,0,0,0
0,0,0,3,0,0,0,0
1,0,6,1427,1,0,0,1
0,0,1,246,0,0,0,0
0,0,0,1205,0,0,0,0
1,0,0,523,0,0,0,1
0,0,0,17,0,0,0,0
1,1,17,3620,1,0,0,1
0,0,0,48,0,0,0,0
0,0,2,428,0,0,0,0
0,0,0,27,0,0,0,0
1,1,10,2866,1,0,0,1
0,0,0,3,0,0,0,0
1,0,0,3339,1,0,0,1
0,0,0,3,0,0,0,0
0,0,0,42,0,0,0,0
1,0,0,2427,0,0,0,0
1,0,4,2308,1,0,0,1
0,0,1,19,0,0,0,0
1,0,7,2846,1,0,0,1
1,0,1,1873,0,0,0,1
1,0,2,609,1,0,0,0
1,0,14,2680,1,0,0,1
1,0,0,2532,0,0,0,1
0,0,3,100,0,0,0,0
1,0,0,1711,0,0,0,0
0,0,0,184,0,0,0,0
1,0,0,2943,0,0,0,0
1,0,15,3902,1,0,0,1
1,1,0,48,0,0,0,0
0,0,3,354,0,0,0,0
1,0,1,144,0,0,0,0
0,0,0,58,0,0,0,0
1,0,15,5313,1,0,0,1
0,0,1,199,0,0,0,0
0,0,1,106,0,0,0,0
1,0,9,3031,0,0,0,0
1,0,5,1945,0,0,0,1
0,0,2,74,0,0,0,0
0,0,0,42,0,0,0,0
0,0,0,20,0,0,0,0
0,0,0,33,0,0,0,0
1,0,0,3319,0,0,0,0
1,0,4,2893,1,0,0,0
0,0,0,31,0,0,0,0
1,0,3,3314,0,0,0,1
0,0,0,50,0,0,0,0
1,0,0,3120,1,0,0,0
1,0,12,3379,1,0,0,1
1,0,0,3114,1,0,0,1
0,0,0,10,0,0,0,0
0,0,0,32,0,0,0,0
1,0,4,984,1,0,0,1
1,0,7,2502,1,0,0,1
0,0,0,58,0,0,0,0
0,0,3,171,0,0,0,0
0,0,0,66,0,0,0,0
1,0,2,3189,1,0,0,1
0,0,0,3,0,0,0,0
0,0,0,1953,0,0,0,0
0,0,0,67,0,0,0,0
0,0,0,28,0,0,0,0
0,0,0,785,0,0,0,0
0,0,1,161,0,0,0,0
1,0,3,3471,1,0,0,1
1,0,0,2047,0,0,0,0
0,0,0,157,0,0,0,0
0,0,1,73,0,0,0,0
1,0,1,1834,0,0,0,0
0,0,0,184,0,0,0,0
0,0,2,136,0,0,0,0
0,0,0,21,0,0,0,0
0,0,0,100,0,0,0,0
0,0,1,77,0,0,0,0
1,0,0,28912,0,0,0,0
1,0,0,1569,1,0,0,1
0,0,5,3376,0,0,0,0
0,0,0,3,0,0,0,0
1,0,8,1863,1,0,0,1
1,0,0,630,1,0,0,1
1,0,2,147,0,0,0,0
1,0,0,182,0,0,0,0
0,0,0,53,0,0,0,0
1,0,5,1178,0,0,0,0
1,0,0,2628,1,0,0,1
1,0,1,801,0,0,0,1
0,0,1,16,0,0,0,0
1,0,1,1309,0,0,0,0
1,1,4,3167,1,0,0,1
1,0,0,101,0,0,0,0
0,0,0,50,0,0,0,0
1,0,0,558,0,0,0,1
0,1,12,4487,0,0,0,0
0,0,0,59,0,0,0,0
1,1,12,3190,1,0,0,1
0,0,0,32,0,0,0,0
0,0,0,217,0,0,0,0
1,0,8,3328,1,0,0,1
1,0,3,205,0,0,0,0
0,0,0,57,0,0,0,0
1,0,4,172,0,0,0,0
0,0,1,65,0,0,0,0
0,0,0,3,0,0,0,0
1,0,1,936,0,0,0,1
0,0,1,98,0,0,0,0
0,0,0,52,0,0,0,0
1,0,11,2754,1,0,0,1
0,0,0,14,0,0,0,0
0,0,0,14,0,0,0,0
0,0,0,3,0,0,0,0
1,0,1,151,0,0,0,0
1,0,1,160,0,0,0,0
1,0,3,3239,1,0,0,1
0,0,0,160,0,0,0,0
1,0,1,766,1,0,0,0
0,0,0,34,0,0,0,0
1,0,5,3360,1,0,0,1
0,0,0,8,0,0,0,0
1,0,5,3196,1,0,0,1
0,0,0,84,0,0,0,0
1,0,0,3887,1,0,0,1
1,0,0,1931,1,0,0,1
0,0,0,17,0,0,0,0
0,0,0,109,0,0,0,0
0,0,1,112,0,0,0,0
1,0,8,3374,1,0,0,1
1,0,4,1986,1,0,0,1
1,0,6,2296,1,0,0,1
1,0,15,3171,1,0,0,1
0,0,0,103,0,0,0,0
1,1,2,2144,0,0,0,1
0,0,0,23,0,0,0,0
0,0,0,102,0,0,0,0
0,0,0,2821,0,0,0,0
1,0,6,3380,0,0,0,0
1,0,9,2167,1,0,0,1
0,0,0,88,0,0,0,0
1,0,8,3241,1,0,0,1
1,0,7,2792,1,0,0,1
1,0,14,3037,0,0,0,0
1,0,5,1596,1,0,0,1
0,0,0,67,0,0,0,0
0,0,0,34,0,0,0,0
1,0,0,931,0,0,0,0
1,0,0,1203,0,0,0,0
1,0,0,2881,1,0,0,1
1,0,3,956,0,0,0,0
1,0,4,1771,0,0,0,1
0,0,1,82,0,0,0,0
1,0,0,4045,1,0,0,1
1,1,1,518,0,0,0,0
0,0,1,129,0,0,0,0
1,0,0,2773,0,0,0,1
0,0,0,3,0,0,0,0
1,1,7,2087,1,0,0,1
0,0,2,85,0,0,0,0
0,0,0,1352,0,0,0,0
1,0,4,7525,1,0,0,1
0,0,0,68,0,0,0,0
0,0,0,15,0,0,0,0
0,0,2,171,0,0,0,0
1,0,2,4042,1,0,0,1
0,0,2,93,0,0,0,0
1,0,3,1509,1,0,0,1
0,0,0,3,0,0,0,0
1,0,10,2012,1,0,0,1
0,0,0,57,0,0,0,0
0,0,1,211,0,0,0,0
1,1,0,48,0,0,0,0
0,0,0,29,0,0,0,0
1,1,0,48,0,0,0,0
0,0,0,31,0,0,0,0
0,0,0,9,0,0,0,0
0,0,1,106,0,0,0,0
0,0,0,4,0,0,0,0
1,0,0,1609,0,0,0,1
0,0,0,43,0,0,0,0
0,0,0,16,0,0,0,0
1,0,8,3226,1,0,0,1
0,0,0,16,0,0,0,0
0,0,0,56,0,0,0,0
0,0,0,14,0,0,0,0
1,0,5,3084,1,0,0,0
0,0,0,56,0,0,0,0
0,0,0,54,0,0,0,0
1,0,2,255,1,0,0,0
1,0,0,1070,0,0,0,0
0,0,0,3,0,0,0,0
0,0,2,82,0,0,0,0
0,0,1,155,0,0,0,0
0,0,0,60,0,0,0,0
0,0,1,121,0,0,0,0
0,0,0,266,0,0,0,0
1,0,0,3598,1,0,0,1
0,0,0,28,0,0,0,0
0,0,4,1673,1,0,0,0
0,0,1,134,0,0,0,0
1,0,0,420,0,0,0,1
0,0,3,971,0,0,0,0
1,0,11,1688,0,0,0,1
1,0,0,1827,1,0,0,0
1,0,0,1920,1,0,0,0
0,0,0,4,0,0,0,0
1,0,0,2157,0,0,0,0
0,0,0,24,0,0,0,0
0,0,0,31,0,0,0,0
0,0,1,108,0,0,0,0
1,0,0,2523,1,0,0,1
1,0,6,3431,1,0,0,1
0,0,0,362,0,0,0,0
0,0,1,244,0,0,0,0
0,0,0,103,0,0,0,0
0,0,0,379,0,0,0,0
0,0,0,2,0,0,0,0
0,0,0,145,0,0,0,0
1,0,3,185,0,0,0,0
0,0,0,132,0,0,0,0
0,0,0,183,0,0,0,0
0,0,0,20,0,0,0,0
1,1,0,2416,1,0,0,1
1,1,7,3140,1,0,0,1
1,0,0,912,1,0,0,0
1,0,5,4505,0,0,0,1
1,0,0,2639,0,0,0,0
1,0,2,3410,1,0,0,1
1,0,7,2153,1,0,0,1
0,0,2,425,0,0,0,0
1,0,0,29079,0,0,0,0
0,0,5,6548,1,0,0,0
0,0,0,37,0,0,0,0
0,0,0,40,0,0,0,0
1,0,0,3586,0,0,0,1
1,0,0,77,0,0,0,0
0,0,0,27,0,0,0,0
1,1,13,2970,0,0,0,0
1,0,0,745,0,0,0,0
0,0,0,3,0,0,0,0
1,0,11,2124,1,0,0,1
0,0,0,27,0,0,0,0
0,0,0,100,0,0,0,0
1,0,4,1469,1,0,0,0
1,0,8,1810,0,0,0,0
1,0,0,1891,0,0,0,0
1,0,2,5095,1,0,0,1
1,0,4,781,0,0,0,0
0,0,1,114,0,0,0,0
0,0,0,23,0,0,0,0
0,0,0,19,0,0,0,0
1,0,0,534,0,0,0,0
0,0,0,1330,0,0,0,0
0,0,0,125,0,0,0,0
1,0,8,3505,1,0,0,1
0,0,0,33,0,0,0,0
0,0,0,166,0,0,0,0
0,0,0,40,0,0,0,0
1,0,4,1581,1,0,0,1
1,0,0,2476,0,0,0,0
0,0,2,198,0,0,0,0
1,0,0,2012,0,0,0,0
0,0,0,45,0,0,0,0
0,0,6,2434,0,0,0,0
1,0,12,2283,0,0,0,0
1,0,6,2661,1,0,0,1
1,0,0,1468,1,0,0,0
0,0,0,153,0,0,0,0
1,0,5,828,0,0,0,1
0,0,1,30,0,0,0,0
0,0,3,152,0,0,0,0
1,0,7,3027,1,0,0,1
0,0,2,474,0,0,0,0
0,0,0,209,0,0,0,0
1,0,9,2289,0,0,0,0
0,0,1,150,0,0,0,0
0,0,1,82,0,0,0,0
0,0,1,385,0,0,0,0
0,0,1,164,0,0,0,0
0,0,0,734,0,0,0,0
1,0,1,174,0,0,0,0
0,0,0,8,0,0,0,0
1,0,0,3016,1,0,0,1
0,0,0,194,0,0,0,0
1,0,7,1803,0,0,0,0
0,0,2,1377,0,0,0,0
1,0,10,1247,1,0,0,0
0,0,0,3,0,0,0,0
0,0,0,3,0,0,0,0
0,0,1,229,0,0,0,0
0,0,3,201,0,0,0,0
1,0,0,3189,0,0,0,0
0,0,0,17,0,0,0,0
1,1,0,48,0,0,0,0
0,0,1,319,0,0,0,0
0,0,0,5,0,0,0,0
0,0,0,224,0,0,0,0
0,0,1,687,0,0,0,0
0,0,0,101,0,0,0,0
0,0,0,209,0,0,0,0
0,0,3,203,0,0,0,0
1,0,0,7,0,0,0,0
0,0,0,55,0,0,0,0
1,0,2,185,0,0,0,0
1,0,0,1701,1,0,0,1
0,0,0,59,0,0,0,0
0,0,0,98,0,0,0,0
0,0,0,42,0,0,0,0
1,0,1,1479,1,0,0,1
0,0,1,73,0,0,0,0
1,0,2,1616,0,0,0,0
0,0,0,55,0,0,0,0
1,0,11,1830,1,0,0,1
0,0,0,258,0,0,0,0
0,0,3,802,0,0,0,0
0,0,0,57,0,0,0,0
1,0,2,351,0,0,0,0
0,0,0,3,0,0,0,0
0,0,0,30,0,0,0,0
0,0,0,47,0,0,0,0
0,0,0,3,0,0,0,0
1,0,4,1309,0,0,0,0
0,0,0,3,0,0,0,0
1,0,4,2193,1,0,0,1
0,0,0,30,0,0,0,0
1,0,1,317,0,0,0,0
1,0,8,2731,1,0,0,1
0,0,0,318,0,0,0,0
1,0,0,3132,1,0,0,1
0,0,0,217,0,0,0,0
1,0,0,2491,1,0,0,0
0,0,15,4717,0,0,0,0
0,0,0,69,0,0,0,0
1,0,8,4759,0,0,0,1
1,0,2,2507,1,0,0,0
0,0,0,50,0,0,0,0
0,0,0,35,0,0,0,0
1,0,0,2991,1,0,0,1
1,0,1,197,0,0,0,0
0,0,0,46,0,0,0,0
0,0,3,165,0,0,0,0
0,0,0,53,0,0,0,0
1,1,13,2970,0,0,0,0
0,0,0,421,0,0,0,0
0,0,2,89,0,0,0,0
1,0,4,3140,1,0,0,0
0,0,0,23,0,0,0,0
1,1,19,2280,1,0,0,1
0,0,0,3,0,0,0,0
0,0,0,51,0,0,0,0
0,0,0,155,0,0,0,0
0,0,0,375,0,0,0,0
1,0,17,2470,1,0,0,1
1,0,0,3442,1,0,0,1
1,0,2,239,0,0,0,0
0,0,0,8,0,0,0,0
0,0,3,1828,0,0,1,0
0,0,1,135,0,0,0,0
1,0,0,2495,1,0,0,0
0,0,2,119,0,0,0,0
0,0,0,38,0,0,0,0
1,0,1,636,0,0,0,0
1,0,3,1919,1,0,0,1
0,0,0,75,0,0,0,0
1,0,0,570,0,0,0,1
1,0,10,2608,0,0,0,0
0,0,3,657,0,0,0,0
1,0,4,704,0,0,0,0
0,0,0,90,0,0,0,0
0,0,0,18,0,0,0,0
0,0,0,48,0,0,0,0
1,0,10,3334,1,0,0,1
0,0,0,115,0,0,0,0
1,0,0,2470,1,0,0,1
1,0,2,1200,0,0,0,1
0,0,1,149,0,0,0,0
1,0,5,1536,1,0,0,0
0,0,0,3,0,0,0,0
1,0,9,2254,1,0,0,0
1,0,0,129,0,0,0,0
0,0,0,275,0,0,0,0
0,0,0,32,0,0,0,0
1,0,4,1913,1,0,0,1
1,0,2,501,0,0,1,0
1,0,6,2197,1,0,0,1
1,0,5,4505,0,0,0,1
0,0,0,50,0,0,0,0
0,0,1,181,0,0,0,0
0,0,1,274,0,0,0,0
1,0,0,1628,0,0,0,0
0,0,0,3,0,0,0,0
0,0,0,136,0,0,0,0
0,0,0,73,0,0,0,0
